"id" ;"levenshtein_text_first_255" ;"diff_ari" ;"diff_characters_text" ;"diff_coleman_liau_text" ;"diff_complexwords_text" ;"diff_flesch_kincaid_text" ;"diff_flesch_reading_text" ;"diff_gunning_fog_text" ;"diff_sentences_text" ;"diff_smog_index_text" ;"diff_smog_text" ;"diff_syllables_text" ;"diff_words_text" ;"good" ;"comm_name"
9,046 ;190 ;6.821 ;4,198 ;2.491 ;108 ;5.887 ;22.162 ;7.6 ;48 ;4.578 ;4.775 ;1,438 ;997 ;yes ;biology.stackexchange.com
9,047 ;200 ;8.014 ;681 ;5.343 ;23 ;6.235 ;28.527 ;3.2 ;5 ;2.24 ;2.337 ;241 ;141 ;yes ;biology.stackexchange.com
9,051 ;208 ;5.039 ;171 ;2.815 ;2 ;3.781 ;17.183 ;4 ;5 ;3.103 ;3.236 ;60 ;57 ;yes ;biology.stackexchange.com
9,052 ;196 ;1.937 ;346 ;3.517 ;19 ;2.221 ;19.041 ;2 ;3 ;1.805 ;1.882 ;125 ;58 ;yes ;biology.stackexchange.com
9,055 ;203 ;0.626 ;1,175 ;3.497 ;21 ;0.165 ;13.372 ;0.8 ;11 ;1.172 ;1.222 ;405 ;308 ;yes ;biology.stackexchange.com
9,057 ;207 ;5.104 ;425 ;6.946 ;27 ;4.151 ;31.364 ;6.8 ;3 ;5.892 ;6.146 ;145 ;69 ;yes ;biology.stackexchange.com
9,060 ;199 ;5.722 ;330 ;2.487 ;14 ;5.747 ;19.357 ;6.4 ;2 ;4.623 ;4.821 ;122 ;76 ;yes ;biology.stackexchange.com
9,061 ;193 ;6.195 ;2,319 ;4.49 ;87 ;5.618 ;28.152 ;4.4 ;23 ;3.232 ;3.371 ;825 ;476 ;yes ;biology.stackexchange.com
9,063 ;226 ;3.108 ;1,309 ;1.247 ;52 ;2.696 ;1.857 ;2.8 ;11 ;0.878 ;0.916 ;435 ;266 ;yes ;biology.stackexchange.com
9,064 ;193 ;7.669 ;698 ;2.29 ;15 ;6.325 ;18.854 ;6 ;5 ;3.512 ;3.663 ;240 ;159 ;yes ;biology.stackexchange.com
9,068 ;204 ;0.788 ;844 ;1.728 ;43 ;0.145 ;3.157 ;2.4 ;14 ;1.175 ;1.227 ;314 ;177 ;yes ;biology.stackexchange.com
9,069 ;169 ;4.02 ;205 ;1.807 ;6 ;1.045 ;4.531 ;0 ;1 ;1.271 ;1.326 ;65 ;42 ;yes ;biology.stackexchange.com
9,069 ;211 ;9.32 ;313 ;9.027 ;14 ;7.286 ;36.207 ;8.4 ;3 ;5.614 ;5.855 ;108 ;63 ;yes ;biology.stackexchange.com
9,075 ;222 ;2.5 ;1,998 ;2.515 ;72 ;1.67 ;6.947 ;1.6 ;33 ;0.757 ;0.791 ;699 ;432 ;yes ;biology.stackexchange.com
9,076 ;199 ;5.268 ;538 ;0.576 ;13 ;3.549 ;5.472 ;4.4 ;5 ;2.541 ;2.65 ;189 ;131 ;yes ;biology.stackexchange.com
9,078 ;218 ;6.778 ;1,909 ;6.396 ;43 ;4.669 ;11.735 ;4 ;9 ;0.246 ;0.256 ;693 ;492 ;no ;biology.stackexchange.com
9,081 ;151 ;2.457 ;24 ;5.326 ;4 ;5.606 ;58 ;6.8 ;1 ;2.269 ;2.366 ;3 ;14 ;yes ;biology.stackexchange.com
9,083 ;197 ;4.749 ;1,010 ;1.243 ;35 ;3.574 ;9.404 ;4.4 ;8 ;3.033 ;3.164 ;344 ;216 ;yes ;biology.stackexchange.com
9,084 ;225 ;1.927 ;240 ;2.462 ;8 ;2.824 ;20.396 ;0.8 ;2 ;0.545 ;0.569 ;97 ;41 ;yes ;biology.stackexchange.com
9,085 ;206 ;4.179 ;170 ;1.486 ;2 ;2.486 ;4.145 ;2 ;1 ;1.512 ;1.577 ;61 ;47 ;yes ;biology.stackexchange.com
9,087 ;197 ;0.196 ;11,087 ;1.37 ;438 ;0.324 ;5.526 ;2 ;123 ;1.22 ;1.273 ;3,968 ;2,364 ;yes ;biology.stackexchange.com
9,088 ;210 ;5.976 ;446 ;2.981 ;19 ;4.252 ;14.837 ;4 ;10 ;2.913 ;3.039 ;171 ;107 ;yes ;biology.stackexchange.com
9,088 ;212 ;1.218 ;3,366 ;1.729 ;137 ;0.744 ;3.933 ;1.2 ;26 ;0.553 ;0.576 ;1,211 ;754 ;yes ;biology.stackexchange.com
9,092 ;187 ;4.357 ;677 ;0.054 ;21 ;3.947 ;12.628 ;3.6 ;4 ;2.382 ;2.484 ;242 ;152 ;yes ;biology.stackexchange.com
9,093 ;199 ;9.056 ;318 ;2.217 ;9 ;6.703 ;19.264 ;7.2 ;1 ;3.656 ;3.813 ;108 ;70 ;yes ;biology.stackexchange.com
9,095 ;204 ;1.121 ;81 ;0.76 ;4 ;2.774 ;10.878 ;1.2 ;3 ;0.599 ;0.624 ;4 ;9 ;yes ;biology.stackexchange.com
9,096 ;208 ;8.084 ;575 ;6.121 ;17 ;5.978 ;28.65 ;5.6 ;4 ;3.922 ;4.091 ;188 ;115 ;yes ;biology.stackexchange.com
9,098 ;199 ;2.88 ;1,238 ;2.462 ;24 ;1.574 ;8.039 ;0 ;13 ;0.15 ;0.157 ;399 ;278 ;yes ;biology.stackexchange.com
9,105 ;220 ;3.383 ;646 ;4.943 ;37 ;3.289 ;25.604 ;4 ;5 ;3.293 ;3.435 ;226 ;111 ;yes ;biology.stackexchange.com
9,106 ;199 ;2.869 ;700 ;3.263 ;32 ;3.145 ;18.776 ;2.8 ;8 ;1.758 ;1.833 ;260 ;147 ;yes ;biology.stackexchange.com
9,107 ;212 ;9.111 ;123 ;3.057 ;4 ;6.72 ;21.58 ;7.2 ;2 ;4.045 ;4.219 ;39 ;24 ;yes ;biology.stackexchange.com
9,108 ;192 ;6.056 ;1,407 ;0.582 ;45 ;2.614 ;10.19 ;2 ;9 ;1.635 ;1.706 ;490 ;303 ;yes ;biology.stackexchange.com
9,109 ;207 ;4.032 ;1,183 ;1.583 ;43 ;4.295 ;11.922 ;5.6 ;8 ;3.586 ;3.74 ;442 ;303 ;yes ;biology.stackexchange.com
9,110 ;210 ;3.22 ;1,430 ;0.975 ;46 ;2.41 ;3.029 ;4 ;12 ;2.331 ;2.431 ;485 ;336 ;yes ;biology.stackexchange.com
9,111 ;217 ;107.767 ;416 ;1.375 ;25 ;83.35 ;214.754 ;84.8 ;14 ;24.91 ;25.981 ;168 ;94 ;yes ;biology.stackexchange.com
9,112 ;201 ;1.217 ;1,429 ;1.311 ;51 ;0.253 ;1.633 ;0.4 ;19 ;0.09 ;0.094 ;481 ;301 ;yes ;biology.stackexchange.com
9,112 ;211 ;1.546 ;353 ;1.814 ;6 ;2.31 ;5.889 ;2.8 ;9 ;1.961 ;2.046 ;89 ;55 ;yes ;biology.stackexchange.com
9,113 ;203 ;1.566 ;14 ;1.132 ;10 ;0.117 ;12.492 ;1.6 ;2 ;2.5 ;2.608 ;7 ;13 ;yes ;biology.stackexchange.com
9,114 ;208 ;9.159 ;219 ;6.356 ;12 ;8.809 ;45.79 ;8.8 ;0 ;7.135 ;7.443 ;83 ;39 ;yes ;biology.stackexchange.com
9,115 ;207 ;1.801 ;104 ;3.313 ;5 ;2.736 ;0.916 ;4.4 ;0 ;2.031 ;2.119 ;52 ;42 ;yes ;biology.stackexchange.com
9,116 ;192 ;3.705 ;385 ;1.1 ;6 ;3.479 ;12.028 ;3.6 ;4 ;2.384 ;2.488 ;134 ;108 ;yes ;biology.stackexchange.com
9,117 ;201 ;2.214 ;1,938 ;3.704 ;66 ;2.723 ;4.609 ;0 ;16 ;1.664 ;1.735 ;686 ;415 ;yes ;biology.stackexchange.com
9,117 ;204 ;1.433 ;1,818 ;2.97 ;62 ;1.235 ;12.206 ;2 ;17 ;1.5 ;1.565 ;640 ;389 ;yes ;biology.stackexchange.com
9,121 ;194 ;6.472 ;456 ;4.079 ;20 ;5.838 ;24.72 ;8 ;4 ;5.238 ;5.463 ;162 ;98 ;yes ;biology.stackexchange.com
9,121 ;212 ;2.077 ;328 ;3.669 ;13 ;0.752 ;8.441 ;0.4 ;4 ;0.223 ;0.233 ;110 ;64 ;yes ;biology.stackexchange.com
9,122 ;208 ;11.611 ;185 ;2.846 ;9 ;9.92 ;32.175 ;10 ;2 ;6.068 ;6.328 ;71 ;38 ;yes ;biology.stackexchange.com
9,124 ;201 ;8.801 ;2,121 ;2.075 ;64 ;5.418 ;1.268 ;4 ;9 ;1.676 ;1.748 ;694 ;457 ;yes ;biology.stackexchange.com
9,125 ;195 ;7.273 ;816 ;2.966 ;33 ;7.547 ;30.96 ;7.2 ;5 ;5.131 ;5.352 ;285 ;157 ;yes ;biology.stackexchange.com
9,125 ;204 ;11.774 ;831 ;11.554 ;32 ;7.599 ;42.607 ;5.6 ;6 ;3.509 ;3.66 ;277 ;146 ;yes ;biology.stackexchange.com
9,126 ;201 ;3.989 ;76 ;0.469 ;4 ;4.505 ;16.755 ;4.8 ;4 ;3.026 ;3.156 ;2 ;12 ;yes ;biology.stackexchange.com
9,127 ;209 ;2.242 ;436 ;0.323 ;5 ;1.634 ;4.653 ;3.2 ;4 ;2.168 ;2.262 ;156 ;103 ;yes ;biology.stackexchange.com
9,127 ;208 ;6.906 ;1,076 ;0.445 ;28 ;4.178 ;3.771 ;4.4 ;6 ;2.017 ;2.103 ;372 ;249 ;yes ;biology.stackexchange.com
9,128 ;208 ;0.655 ;1,535 ;3.532 ;58 ;0.993 ;10.969 ;0.8 ;15 ;1.355 ;1.413 ;528 ;328 ;yes ;biology.stackexchange.com
9,128 ;206 ;2.992 ;1,415 ;2.798 ;54 ;2.965 ;18.566 ;2.8 ;16 ;1.809 ;1.887 ;482 ;302 ;yes ;biology.stackexchange.com
9,130 ;212 ;2.792 ;685 ;2.317 ;16 ;1.83 ;6.922 ;1.6 ;8 ;0.804 ;0.839 ;238 ;162 ;yes ;biology.stackexchange.com
9,137 ;206 ;6.275 ;483 ;8.202 ;21 ;5.265 ;21.67 ;3.6 ;5 ;4.201 ;4.382 ;177 ;100 ;yes ;biology.stackexchange.com
9,138 ;196 ;4.145 ;337 ;3.473 ;19 ;2.598 ;10.906 ;3.6 ;3 ;2.675 ;2.79 ;118 ;65 ;no ;biology.stackexchange.com
9,139 ;175 ;9.346 ;710 ;4.683 ;24 ;6.332 ;16.897 ;6.8 ;4 ;4.77 ;4.975 ;241 ;156 ;yes ;biology.stackexchange.com
9,140 ;200 ;1.476 ;176 ;0.952 ;7 ;2.29 ;11.024 ;0.8 ;1 ;0.96 ;1.001 ;72 ;37 ;yes ;biology.stackexchange.com
9,142 ;196 ;0.067 ;441 ;0.588 ;15 ;0.191 ;0.042 ;0.8 ;7 ;0.452 ;0.471 ;161 ;116 ;yes ;biology.stackexchange.com
9,143 ;184 ;18.003 ;2,602 ;5.879 ;93 ;13.157 ;35.55 ;14 ;11 ;8.451 ;8.814 ;893 ;572 ;yes ;biology.stackexchange.com
9,144 ;200 ;13.31 ;3,821 ;7.788 ;153 ;10.8 ;46.505 ;12.4 ;30 ;8.67 ;9.043 ;1,421 ;843 ;yes ;biology.stackexchange.com
9,146 ;194 ;10.569 ;38 ;4.829 ;12 ;9.661 ;42.519 ;8.8 ;5 ;5.656 ;5.898 ;36 ;24 ;no ;biology.stackexchange.com
9,146 ;199 ;16.523 ;853 ;8.512 ;41 ;14.141 ;63.92 ;12.8 ;1 ;8.223 ;8.576 ;310 ;143 ;no ;biology.stackexchange.com
9,147 ;211 ;3.513 ;42 ;2.517 ;1 ;1.878 ;5.271 ;0.8 ;1 ;0.227 ;0.237 ;9 ;6 ;yes ;biology.stackexchange.com
9,148 ;214 ;4.191 ;1,115 ;3.082 ;49 ;3.581 ;19.516 ;4.4 ;14 ;3.084 ;3.217 ;392 ;237 ;yes ;biology.stackexchange.com
9,153 ;191 ;5.379 ;355 ;2.85 ;7 ;3.083 ;8.214 ;2 ;3 ;1.038 ;1.082 ;118 ;84 ;yes ;biology.stackexchange.com
9,153 ;182 ;0.359 ;40 ;1.552 ;1 ;0.734 ;10.958 ;0 ;0 ;0.378 ;0.394 ;6 ;16 ;yes ;biology.stackexchange.com
9,154 ;163 ;0.738 ;390 ;1.211 ;21 ;0.547 ;2.151 ;0.4 ;6 ;0.072 ;0.075 ;139 ;74 ;yes ;biology.stackexchange.com
9,156 ;208 ;1.967 ;414 ;0.667 ;13 ;0.041 ;8.248 ;1.6 ;4 ;0.034 ;0.036 ;132 ;85 ;yes ;biology.stackexchange.com
9,163 ;212 ;3.676 ;287 ;3.886 ;13 ;3.805 ;0.265 ;4.8 ;4 ;2.236 ;2.332 ;102 ;55 ;yes ;biology.stackexchange.com
9,164 ;211 ;3.081 ;310 ;2.109 ;1 ;0.484 ;16.363 ;0.4 ;2 ;2.559 ;2.669 ;101 ;95 ;yes ;biology.stackexchange.com
9,166 ;192 ;1.899 ;529 ;0.437 ;18 ;0.426 ;5.316 ;0.8 ;8 ;0.378 ;0.394 ;182 ;119 ;yes ;biology.stackexchange.com
9,167 ;196 ;8.882 ;742 ;2.876 ;29 ;6.673 ;21.547 ;7.6 ;4 ;5 ;5.215 ;254 ;154 ;yes ;biology.stackexchange.com
9,169 ;219 ;1.871 ;432 ;2.704 ;11 ;1.86 ;14.374 ;2.8 ;6 ;1.504 ;1.569 ;151 ;104 ;yes ;biology.stackexchange.com
9,170 ;221 ;3.904 ;700 ;2.382 ;8 ;4.333 ;23.935 ;6 ;6 ;4.832 ;5.04 ;228 ;170 ;yes ;biology.stackexchange.com
9,178 ;197 ;3.454 ;245 ;2.131 ;13 ;2.6 ;12.406 ;4.4 ;2 ;3.546 ;3.698 ;84 ;50 ;no ;biology.stackexchange.com
9,182 ;197 ;0.348 ;215 ;0.658 ;5 ;0.182 ;4.422 ;0.8 ;2 ;0.76 ;0.793 ;75 ;49 ;yes ;biology.stackexchange.com
9,183 ;207 ;1.454 ;140 ;0.099 ;0 ;0.798 ;0.823 ;2 ;1 ;1.467 ;1.531 ;48 ;31 ;yes ;biology.stackexchange.com
9,184 ;213 ;4.488 ;128 ;1.079 ;3 ;5.462 ;26.247 ;8 ;2 ;5.513 ;5.75 ;36 ;31 ;yes ;biology.stackexchange.com
9,186 ;211 ;0.137 ;1,601 ;1.533 ;75 ;1.804 ;17.784 ;3.2 ;31 ;1.878 ;1.959 ;609 ;359 ;yes ;biology.stackexchange.com
9,187 ;185 ;0.26 ;310 ;0.613 ;10 ;0.797 ;3.042 ;0 ;3 ;0.147 ;0.154 ;108 ;69 ;yes ;biology.stackexchange.com
9,187 ;196 ;8.833 ;319 ;5.949 ;9 ;5.771 ;24.007 ;3.6 ;1 ;2.354 ;2.455 ;103 ;61 ;yes ;biology.stackexchange.com
9,188 ;214 ;5.093 ;255 ;3.452 ;6 ;1.82 ;4.737 ;1.6 ;1 ;1.096 ;1.143 ;69 ;46 ;yes ;biology.stackexchange.com
9,191 ;221 ;16.788 ;2,062 ;2.767 ;59 ;11.559 ;28.102 ;11.6 ;7 ;5.105 ;5.325 ;721 ;495 ;yes ;biology.stackexchange.com
9,192 ;201 ;1.096 ;1,288 ;0.926 ;33 ;0.368 ;1.369 ;0.4 ;13 ;0.165 ;0.172 ;432 ;279 ;yes ;biology.stackexchange.com
9,193 ;219 ;6.025 ;359 ;1.3 ;13 ;4.459 ;11.363 ;5.6 ;0 ;2.743 ;2.861 ;119 ;81 ;yes ;biology.stackexchange.com
9,197 ;192 ;11.494 ;453 ;3.335 ;5 ;7.714 ;12.467 ;7.2 ;1 ;2.185 ;2.279 ;157 ;127 ;no ;biology.stackexchange.com
9,213 ;210 ;8.317 ;2,455 ;5.103 ;73 ;5.371 ;12.017 ;7.6 ;25 ;5.195 ;5.418 ;813 ;539 ;yes ;biology.stackexchange.com
9,213 ;200 ;1.89 ;2,066 ;0.577 ;56 ;0.436 ;5.257 ;0.4 ;21 ;0.419 ;0.437 ;677 ;456 ;yes ;biology.stackexchange.com
9,335 ;208 ;15.192 ;2,344 ;4.734 ;136 ;13.112 ;50.524 ;13.6 ;0 ;8.961 ;9.346 ;867 ;415 ;yes ;biology.stackexchange.com
9,335 ;217 ;19.326 ;3,026 ;10.632 ;169 ;16.112 ;74.112 ;16.8 ;7 ;11.872 ;12.383 ;1,092 ;524 ;yes ;biology.stackexchange.com
9,352 ;201 ;2.767 ;1,391 ;1.794 ;42 ;1.516 ;6.125 ;2.4 ;15 ;1.78 ;1.856 ;512 ;318 ;yes ;biology.stackexchange.com
9,389 ;203 ;4.002 ;94 ;5.911 ;17 ;4.461 ;34.57 ;7.6 ;1 ;4.226 ;4.407 ;39 ;3 ;yes ;biology.stackexchange.com
9,412 ;200 ;5.692 ;1,765 ;7.535 ;79 ;5.182 ;38.335 ;7.6 ;22 ;9.937 ;10.365 ;623 ;358 ;yes ;biology.stackexchange.com
9,526 ;181 ;1.133 ;244 ;3.428 ;14 ;1.213 ;22.498 ;0.8 ;3 ;1.805 ;1.882 ;101 ;53 ;yes ;biology.stackexchange.com
9,527 ;201 ;4.445 ;2,340 ;2.518 ;67 ;2.826 ;11.6 ;3.2 ;17 ;2.317 ;2.416 ;787 ;525 ;yes ;biology.stackexchange.com
9,528 ;202 ;5.316 ;1,102 ;2.854 ;40 ;2.588 ;4.899 ;2.8 ;10 ;1.947 ;2.03 ;386 ;242 ;yes ;biology.stackexchange.com
9,530 ;216 ;2.727 ;1,568 ;2.487 ;46 ;0.616 ;15.233 ;0 ;8 ;1.214 ;1.266 ;523 ;332 ;yes ;biology.stackexchange.com
9,530 ;220 ;1.087 ;1,206 ;3.246 ;26 ;0.389 ;18.756 ;1.6 ;6 ;2.257 ;2.353 ;397 ;269 ;yes ;biology.stackexchange.com
9,533 ;210 ;7.211 ;1,042 ;4.939 ;45 ;5.902 ;27.842 ;7.2 ;8 ;5.036 ;5.252 ;368 ;212 ;no ;biology.stackexchange.com
9,533 ;210 ;0.662 ;1,041 ;0.595 ;39 ;0.095 ;1.346 ;0.4 ;12 ;0.292 ;0.304 ;364 ;222 ;no ;biology.stackexchange.com
9,535 ;208 ;4.71 ;191 ;8.741 ;8 ;2.586 ;29.508 ;3.2 ;3 ;2.873 ;2.997 ;104 ;112 ;yes ;biology.stackexchange.com
9,537 ;206 ;0.321 ;232 ;0.322 ;10 ;0.138 ;5.899 ;0.8 ;2 ;0.266 ;0.278 ;87 ;33 ;yes ;biology.stackexchange.com
9,539 ;214 ;0.812 ;302 ;0.098 ;9 ;0.617 ;1.81 ;0.8 ;4 ;0.365 ;0.38 ;108 ;69 ;yes ;biology.stackexchange.com
9,544 ;218 ;9.75 ;353 ;9.65 ;9 ;5.577 ;32.744 ;3.6 ;2 ;2.507 ;2.615 ;106 ;55 ;yes ;biology.stackexchange.com
9,544 ;220 ;10.84 ;835 ;5.793 ;27 ;7.714 ;33.193 ;7.2 ;5 ;4.457 ;4.649 ;294 ;186 ;yes ;biology.stackexchange.com
9,547 ;210 ;26.279 ;113 ;2.765 ;1 ;19.234 ;46.468 ;18 ;2 ;3.883 ;4.051 ;32 ;26 ;yes ;biology.stackexchange.com
9,547 ;185 ;25.345 ;76 ;3.098 ;1 ;17.376 ;40.27 ;17.6 ;2 ;3.883 ;4.051 ;14 ;14 ;yes ;biology.stackexchange.com
9,549 ;203 ;0.171 ;349 ;2.322 ;4 ;0.255 ;5.396 ;0.4 ;3 ;0.54 ;0.564 ;124 ;96 ;yes ;biology.stackexchange.com
9,549 ;201 ;3.376 ;900 ;0.324 ;23 ;1.084 ;6.179 ;0.8 ;10 ;0.47 ;0.49 ;308 ;214 ;yes ;biology.stackexchange.com
9,550 ;187 ;14.316 ;912 ;7.624 ;33 ;10.56 ;37.879 ;9.6 ;4 ;6.268 ;6.537 ;307 ;186 ;no ;biology.stackexchange.com
9,552 ;202 ;21.564 ;299 ;6.457 ;18 ;18.159 ;66.072 ;17.6 ;2 ;11.834 ;12.342 ;110 ;47 ;yes ;biology.stackexchange.com
9,553 ;207 ;8.98 ;1,102 ;2.347 ;30 ;6.065 ;15.333 ;6 ;3 ;2.675 ;2.79 ;367 ;245 ;yes ;biology.stackexchange.com
9,554 ;184 ;7.092 ;184 ;6.064 ;8 ;4.473 ;21.23 ;4.4 ;1 ;3.162 ;3.298 ;60 ;33 ;no ;biology.stackexchange.com
9,557 ;195 ;11.106 ;466 ;4.902 ;20 ;8.469 ;29.416 ;8.4 ;3 ;5.452 ;5.685 ;154 ;84 ;yes ;biology.stackexchange.com
9,558 ;196 ;4.941 ;230 ;4.345 ;4 ;3.264 ;9.632 ;2 ;2 ;1.528 ;1.593 ;72 ;50 ;yes ;biology.stackexchange.com
9,558 ;218 ;1.934 ;321 ;2.227 ;11 ;3.675 ;10.266 ;4.4 ;2 ;2.536 ;2.645 ;131 ;90 ;yes ;biology.stackexchange.com
9,559 ;199 ;2.841 ;341 ;0.041 ;13 ;1.418 ;2.683 ;4 ;3 ;2.659 ;2.774 ;122 ;82 ;yes ;biology.stackexchange.com
9,559 ;190 ;4.782 ;388 ;3.407 ;15 ;5.422 ;28.694 ;4.4 ;4 ;3.306 ;3.448 ;146 ;88 ;yes ;biology.stackexchange.com
9,562 ;209 ;9.241 ;1,693 ;4.384 ;97 ;9.411 ;44.19 ;11.6 ;8 ;8.071 ;8.418 ;623 ;319 ;yes ;biology.stackexchange.com
9,563 ;209 ;7.321 ;1,484 ;4.752 ;89 ;6.55 ;31.567 ;8.8 ;7 ;6.359 ;6.632 ;538 ;271 ;no ;biology.stackexchange.com
9,564 ;209 ;6.307 ;1,599 ;4.18 ;0 ;5.861 ;31.457 ;7.2 ;25 ;5.291 ;5.518 ;537 ;460 ;no ;biology.stackexchange.com
9,566 ;197 ;6.413 ;290 ;4.486 ;3 ;5.249 ;24.719 ;7.2 ;8 ;4.664 ;4.865 ;105 ;81 ;yes ;biology.stackexchange.com
9,568 ;192 ;0.306 ;697 ;1.244 ;34 ;0.408 ;5.376 ;0.8 ;7 ;1.026 ;1.07 ;244 ;136 ;yes ;biology.stackexchange.com
9,568 ;201 ;5.302 ;1,045 ;0.133 ;32 ;6.397 ;23.75 ;6.4 ;8 ;4.01 ;4.182 ;370 ;235 ;yes ;biology.stackexchange.com
9,571 ;192 ;1.297 ;66 ;1.434 ;7 ;0.102 ;1.262 ;4.4 ;1 ;2.361 ;2.463 ;19 ;12 ;yes ;biology.stackexchange.com
9,571 ;186 ;3.238 ;113 ;4.8 ;9 ;3.902 ;30.115 ;4.8 ;2 ;3.008 ;3.137 ;43 ;18 ;yes ;biology.stackexchange.com
9,574 ;190 ;2.475 ;79 ;3.815 ;1 ;2.454 ;19.643 ;2.4 ;1 ;1.596 ;1.664 ;26 ;26 ;no ;biology.stackexchange.com
9,574 ;210 ;13.147 ;225 ;12.784 ;19 ;11.717 ;70.734 ;12 ;1 ;9.086 ;9.477 ;82 ;17 ;no ;biology.stackexchange.com
9,575 ;223 ;3.764 ;198 ;5.228 ;4 ;0.349 ;3.985 ;0.8 ;0 ;0.466 ;0.487 ;0 ;10 ;yes ;biology.stackexchange.com
9,578 ;187 ;9.902 ;968 ;5.106 ;35 ;6.664 ;21.355 ;6.4 ;7 ;4.492 ;4.685 ;331 ;209 ;no ;biology.stackexchange.com
9,583 ;201 ;2.036 ;373 ;0.149 ;21 ;0.637 ;2.263 ;0 ;3 ;0.746 ;0.778 ;142 ;86 ;yes ;biology.stackexchange.com
9,583 ;200 ;3.233 ;182 ;0.25 ;11 ;2.3 ;2.835 ;3.6 ;0 ;2.165 ;2.258 ;63 ;46 ;yes ;biology.stackexchange.com
9,586 ;212 ;4.504 ;1,075 ;5.046 ;39 ;3.81 ;25.649 ;4 ;11 ;5.304 ;5.532 ;369 ;224 ;yes ;biology.stackexchange.com
9,586 ;220 ;3.274 ;726 ;0.929 ;19 ;2.405 ;8.225 ;3.2 ;10 ;1.72 ;1.794 ;252 ;169 ;yes ;biology.stackexchange.com
9,588 ;213 ;8.514 ;919 ;0.892 ;20 ;5.212 ;6.731 ;6.4 ;4 ;2.254 ;2.351 ;299 ;218 ;yes ;biology.stackexchange.com
9,588 ;207 ;5.482 ;2,027 ;2.302 ;59 ;2.808 ;4.306 ;3.6 ;25 ;1.138 ;1.187 ;787 ;523 ;yes ;biology.stackexchange.com
9,589 ;195 ;1.142 ;607 ;5.074 ;15 ;1.562 ;10.174 ;1.2 ;5 ;0.614 ;0.64 ;232 ;161 ;yes ;biology.stackexchange.com
9,590 ;195 ;4.945 ;1,092 ;2.24 ;42 ;3.581 ;14.44 ;4.4 ;8 ;3.208 ;3.347 ;364 ;226 ;yes ;biology.stackexchange.com
9,590 ;204 ;3.557 ;234 ;1.223 ;7 ;2.331 ;7.527 ;2.4 ;7 ;1.547 ;1.614 ;95 ;67 ;yes ;biology.stackexchange.com
9,591 ;212 ;9.377 ;747 ;3.618 ;24 ;5.729 ;12.281 ;5.6 ;3 ;3.358 ;3.503 ;232 ;140 ;yes ;biology.stackexchange.com
9,591 ;212 ;9.314 ;384 ;4.743 ;10 ;6.065 ;20.965 ;5.2 ;1 ;2.917 ;3.043 ;109 ;58 ;yes ;biology.stackexchange.com
9,593 ;209 ;5.218 ;574 ;3.322 ;37 ;6.805 ;39.664 ;8 ;4 ;6.426 ;6.703 ;236 ;120 ;yes ;biology.stackexchange.com
9,593 ;219 ;9.76 ;121 ;3.13 ;17 ;6.864 ;2.674 ;7.2 ;4 ;1.143 ;1.192 ;49 ;5 ;yes ;biology.stackexchange.com
9,596 ;220 ;0.335 ;500 ;0.519 ;11 ;0.78 ;8.262 ;1.6 ;5 ;1.31 ;1.368 ;169 ;116 ;yes ;biology.stackexchange.com
9,596 ;209 ;8.007 ;456 ;3.894 ;16 ;6.228 ;21.521 ;6 ;4 ;3.975 ;4.145 ;160 ;95 ;yes ;biology.stackexchange.com
9,597 ;214 ;1.42 ;190 ;0.635 ;1 ;2.717 ;16.223 ;3.6 ;3 ;2.513 ;2.622 ;52 ;46 ;yes ;biology.stackexchange.com
9,597 ;207 ;6.252 ;146 ;3.778 ;4 ;4.291 ;13.56 ;4 ;6 ;2.772 ;2.891 ;43 ;25 ;yes ;biology.stackexchange.com
9,603 ;195 ;3.238 ;354 ;2.636 ;18 ;2.66 ;2.824 ;2 ;5 ;0.247 ;0.258 ;123 ;65 ;yes ;biology.stackexchange.com
9,603 ;198 ;3.63 ;511 ;3.524 ;21 ;2.172 ;12.679 ;0 ;6 ;0 ;0 ;187 ;119 ;yes ;biology.stackexchange.com
9,605 ;221 ;7.275 ;207 ;6.85 ;13 ;4.253 ;24.087 ;4.4 ;2 ;3.308 ;3.45 ;43 ;0 ;yes ;biology.stackexchange.com
9,605 ;212 ;6.142 ;532 ;2.585 ;17 ;5.325 ;17.964 ;4 ;2 ;2.94 ;3.067 ;185 ;119 ;yes ;biology.stackexchange.com
9,606 ;227 ;4.159 ;1,127 ;2.3 ;47 ;2.014 ;3.331 ;3.6 ;18 ;2.497 ;2.604 ;411 ;229 ;no ;biology.stackexchange.com
9,608 ;215 ;6.567 ;402 ;2.042 ;15 ;4.368 ;13.741 ;4.8 ;1 ;2.877 ;3 ;131 ;76 ;yes ;biology.stackexchange.com
9,608 ;218 ;8.745 ;144 ;5.448 ;1 ;4.572 ;17.146 ;4 ;3 ;2.381 ;2.483 ;14 ;1 ;yes ;biology.stackexchange.com
9,609 ;199 ;12.768 ;2,627 ;9.288 ;90 ;8.135 ;30.753 ;6.8 ;22 ;4.937 ;5.149 ;919 ;562 ;yes ;biology.stackexchange.com
9,609 ;190 ;6.45 ;2,572 ;2.357 ;89 ;4.689 ;14.506 ;4.8 ;23 ;3.343 ;3.487 ;904 ;555 ;yes ;biology.stackexchange.com
